danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,track_number,track_id,album_name,album_id,time_signature,duration_ms,key_name,mode_name,key_mode
0.525,0.679,0,-9.548,1,0.0567,0.705,0.00484,0.706,0.799,158.501,"One More Saturday Night - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",2,0o2TPZanyVsMgJnobqIRKZ,"Red Rocks Amphitheatre, Morrison, CO 7/8/78 (Live)",6q4mDbsYJsixRai11qc2Vx,4,312853,C,major,C major
0.573,0.611,7,-9.453,1,0.104,0.686,0.0117,0.977,0.681,97.331,"Werewolves of London - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",3,67TwsYor809kpcXDxWs0WC,"Red Rocks Amphitheatre, Morrison, CO 7/8/78 (Live)",6q4mDbsYJsixRai11qc2Vx,4,404240,G,major,G major
0.388,0.221,9,-18.623,0,0.0359,0.412,0.00984,0.689,0.24,160.398,"Sunrise - Live at Seneca College Field House, Toronto - 11/2/77",1,0cyBrRE1lFCF5KtXmMxDCD,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,246440,A,minor,A minor
0.441,0.206,0,-19.658,0,0.0337,0.878,0.647,0.0664,0.329,106.686,"Crazy Fingers - Live at Orpheum, San Francisco, 7/13/76",2,5zxipiSuRWoceGqbCWlPa4,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,902933,C,minor,C minor
0.443,0.221,9,-18.408,1,0.037,0.914,0.00505,0.705,0.256,114.369,"Comes a Time - Live at Taft Theatre, Cincinnati, 10/30/71",3,1lmnSB8FZA1bCtzg6SUJJ7,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,3,492173,A,major,A major
0.683,0.172,11,-24.135,0,0.0672,0.796,0.685,0.227,0.585,134.098,"Estimated Prophet - Live at the Palladium, New York City, 5/4/77",4,1CWH9G5HQvPlUD6YfODFvp,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,522640,B,minor,B minor
0.589,0.528,7,-11.859,1,0.0284,0.657,8.77e-6,0.359,0.861,97.135,"Dupree's Diamond Blues - Live at Madison Square Garden, NYC - 10/13/94",5,3y8yIU6WfjsuH1t0N8cDNR,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,378386,G,major,G major
0.61,0.328,1,-20.543,0,0.0344,0.893,0.169,0.163,0.78,111.246,"Feel like a Stranger - Live at Berkeley Community Theater, 4/19/1986",6,3ve9TwZqQ1KXNdlLqLi71a,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,555666,C#,minor,C# minor
0.352,0.171,1,-19.353,1,0.0409,0.739,0.575,0.119,0.412,85.504,"Dark Star - Live at Clark University - Worcester, MA - 4/20/1969",7,74OrIRF99QLUpSuC1ge3dl,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,1338053,C#,major,C# major
0.508,0.331,7,-20.337,1,0.0305,0.657,0.134,0.36,0.792,95.426,"China Cat Sunflower / I Know You Rider - Live at Nassau Veterans Memorial, Uniondale, NY, 3/16/1973",8,6BTcgtHJoC1Jd4QH4oKUmK,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,760160,G,major,G major
0.662,0.407,9,-18.868,1,0.0376,0.604,0.238,0.913,0.667,105.902,"The Music Never Stopped - Live at Field House, Rensselaer Polytechni Institute, 5/7/1978",9,1EJ3wwr8allETqeaFieqtz,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,534973,A,major,A major
0.508,0.38,9,-16.392,1,0.0382,0.716,0.00164,0.177,0.561,107.811,"He's Gone / Jam - Live at Uptown Theatre, Chicago, IL, 2/26/1981",10,3AbUnvHydpSFZlJXWjwUsN,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,1376373,A,major,A major
0.545,0.313,7,-20.265,1,0.0441,0.835,0.101,0.0939,0.645,140.971,"Uncle John's Band / U.S. Blues - Live at Intl Amphitheater, Chicago, IL, 7/25/1974",11,45puDdZBkZQYApQY1YVLgp,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,798226,G,major,G major
0.492,0.46,9,-19.219,1,0.0406,0.515,0.00426,0.318,0.645,98.336,"Foolish Heart - Live at Giants Stadium, East Rutherford, NJ, 7/10/1989",12,1poO2QnzcVGM58WIhYRlAN,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,618706,A,major,A major
0.459,0.457,11,-14.999,0,0.0463,0.772,0.00478,0.338,0.459,129.675,"Lost Sailor / Saint of Circumstance - Live at Nassau Coliseum, Uniondale, NY - 10/31/1979",13,1Q7Wy2s0LHARvquiLBVNOm,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,741306,B,minor,B minor
0.565,0.526,0,-12.244,1,0.0343,0.751,2.63e-5,0.859,0.826,141.567,"My Brother Esau - Live at Hampton Coliseum, Hampton, VA, 4/14/1984",14,6jLq5pGq0lNzkuuwiG8sYh,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,327186,C,major,C major
0.349,0.411,2,-14.378,1,0.0335,0.867,0.254,0.879,0.49,131.313,"New Potato Caboose - Live at Fillmore West, San Fran - 6/8/1969",15,4pUYZgRiE8YAi8pVSAzUae,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,801213,D,major,D major
0.388,0.165,9,-23.333,1,0.0312,0.474,0.667,0.14,0.168,105.523,"The Other One / Jam / I Know You Rider - Live at Avalon Ballroom, San Francisco, 10/12/1968",16,3C8Zl4m5h6BShG2TVfxVmP,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,1,1527720,A,major,A major
0.525,0.369,9,-12.822,1,0.0647,0.898,0.00132,0.29,0.382,94.621,"St. Stephen - Live at Avalon Ballroom, San Fran - 10/12/1968",17,7fd6W4r86WZUbd2v4rTsxt,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,229493,A,major,A major
0.516,0.489,10,-17.21,1,0.078,0.529,0.00171,0.935,0.64,77.474,"Blow Away - Live at Oakland-Alameda County Stadium, Oakland, CA, 5/27/1989",18,6oNNmJF6TnXbhn8nmtRT25,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,524000,A#,major,A# major
0.482,0.253,10,-16.419,1,0.0832,0.69,1.7e-6,0.919,0.414,80.437,"Ship of Fools - Live at Red Rocks, Morrison, CO, 7/8/1978",19,3i3HtirJqsqHhNyKNs9VmT,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,450626,A#,major,A# major
0.396,0.58,9,-14.434,1,0.0433,0.909,0.448,0.0928,0.855,146.406,"Hell in a Bucket - Live at Sam Boyd Silver Bowl, UNLV, Las Vegas, NV, 6/26/1994",20,79c7jcB0EZiZG4VtOmm7rm,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,399413,A,major,A major
0.518,0.421,2,-11.625,1,0.0395,0.919,0.00376,0.306,0.574,116.226,"Far from Me - Live at Patrick Gymnasium, University of Vermont, Burlington, VT, 4/13/1983",21,6vXR4aMDmelQ02FGqzyoVi,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,251800,D,major,D major
0.58,0.547,0,-11.077,1,0.0348,0.446,0.0393,0.721,0.884,94.326,"You Don't Have to Ask - Live at Trouper's Hall, Los Angeles, 3/25/1966",22,6ff6OwJHL9bu2FBZUqtTpV,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,405720,C,major,C major
0.437,0.146,9,-19.687,0,0.0345,0.916,0.0659,0.7,0.125,117.569,"China Doll - Live at Jai-Alai Fronton, Miami, FL, 6/23/1974",23,2R03vd9qWF8dNWTAunuPn0,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,327133,A,minor,A minor
0.488,0.243,9,-15.407,1,0.0498,0.861,0.0164,0.878,0.364,142.269,"Black Throated Wind - Live from Metropolitan Sports Center, Bloomington, MN, 10/23/1973",24,7mFY5ZLZ8W44qapQPOLSSu,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,385906,A,major,A major
0.733,0.565,5,-17.699,1,0.0328,0.0922,0.889,0.81,0.965,124.473,"Operator - Live at the Fillmore East, New York, NY, 9/18/70",25,0O4bMAiiVDWGocAqaMvq8K,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,153640,F,major,F major
0.584,0.473,9,-11.671,1,0.0362,0.875,0.173,0.921,0.653,80.4,"Althea - Live at Saenger, New Orleans, LA 9/9/82",26,59kOEPJgbiwPjIObhWrT8y,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,478440,A,major,A major
0.759,0.437,0,-12.967,1,0.0459,0.814,0.0299,0.889,0.857,123.296,"They Love Each Other - Live at Deer Creek Music Center,Noblesville, IN, 7/19/90",27,13XiXOIQqgpgsUQ9DaxDvD,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,434240,C,major,C major
0.727,0.524,7,-13.755,1,0.0386,0.875,0.0625,0.557,0.851,125.712,"Box of Rain - Live at Winterland, San Francisco, 12/31/72",28,5c2B0bkIJ6A3Wv6abnjMuu,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,310933,G,major,G major
0.526,0.378,7,-13.39,1,0.0379,0.798,2.46e-4,0.844,0.565,168.906,"Lazy River Road - Live at the Palace, Auburn Hills, MI 7/31/94",29,1YZQYpCMRLxeYkCR5rSbY8,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,397413,G,major,G major
0.493,0.848,7,-9.334,1,0.0396,0.155,0.00214,0.973,0.776,130.689,"Uncle John's Band - Live at Paramount Theater, Seattle, WA 9/29/77",30,2Ik6GGyZcZm9K38548PuKu,30 Days of Dead 2015,1pb85AjruirkyCxVzAYRH5,4,616560,G,major,G major
0.618,0.0233,2,-29.881,1,0.303,0.907,0,0.688,0.784,108.673,Introduction - Live Radio Broadcast,1,0qdEq7Rr12wxEuIhaQPZSi,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,3,29920,D,major,D major
0.507,0.487,7,-19.793,1,0.0383,0.251,0.0221,0.879,0.937,166.283,Bertha - Live Radio Broadcast,2,5K3kNJ2yae3mgPbayDKZAM,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,405266,G,major,G major
0.638,0.456,11,-19.271,0,0.0457,0.613,0.142,0.382,0.836,106.306,Me & My Uncle - Live Radio Broadcast,3,4yuvBwhR8u6SuKuFc9DCkL,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,217160,B,minor,B minor
0.476,0.222,4,-22.117,1,0.0506,0.568,5.36e-4,0.171,0.671,81.076,Sugaree - Live Radio Broadcast,4,0ZEvaKHDGmF32w1oNkOrHV,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,511453,E,major,E major
0.379,0.438,0,-16.661,1,0.0924,0.627,0.00464,0.0983,0.651,170.008,Beat it on Down the Line - Live Radio Broadcast,5,3ZXWWSDA5Wpe9Pn8uTpYoB,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,309186,C,major,C major
0.546,0.573,0,-17.767,1,0.0378,0.568,0.0176,0.337,0.852,110.855,Cumberland Blues - Live Radio Broadcast,6,2bjXZ03y8X4ylZdZbzatQd,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,359426,C,major,C major
0.549,0.331,5,-15.698,1,0.0396,0.677,0.00135,0.693,0.651,80.555,Tennessee Jed - Live Radio Broadcast,7,4Ull4gZeZgT07x6iLD6Tdj,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,407440,F,major,F major
0.369,0.123,2,-19.97,1,0.0329,0.795,0.173,0.125,0.358,185.465,Black Peter - Live Radio Broadcast,8,7DHB1drVkLzUyzgoN1Ae2p,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,3,588106,D,major,D major
0.473,0.391,9,-17.204,1,0.0467,0.574,0.0996,0.302,0.396,136.209,Jack Straw - Live Radio Broadcast,9,5qwUqxVQcuPxibSFohS15z,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,381653,A,major,A major
0.577,0.554,9,-15.566,1,0.0323,0.324,0.443,0.848,0.941,158.481,Big Railroad Blues - Live Radio Broadcast,10,69WnhSlJpLdBC5kvx0Rw8x,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,210626,A,major,A major
0.679,0.31,4,-18.789,1,0.0365,0.746,0.00221,0.176,0.749,114.756,Brown-Eyed Women - Live Radio Broadcast,11,2caKz482hBbtJs9wzH1MAV,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,306426,E,major,E major
0.633,0.5,2,-14.722,1,0.0603,0.562,0.1,0.922,0.966,115.59,Mexicali Blues - Live Radio Broadcast,12,6eSQDZlbCeWX7vwCXMzRuQ,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,225213,D,major,D major
0.505,0.17,2,-19.105,1,0.0365,0.658,5.65e-5,0.701,0.384,93.967,Comes a Time - Live Radio Broadcast,13,6obq6dO3K3xvuhpfd4oZxR,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,445973,D,major,D major
0.569,0.479,2,-15.959,1,0.0332,0.548,0.0272,0.977,0.886,122.55,Playing In The Band - Live Radio Broadcast,1,5Fh7S02yRvGIYCmeXwjovi,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,3,359706,D,major,D major
0.551,0.651,5,-13.528,1,0.0369,0.58,0.0354,0.867,0.937,163.797,One More Saturday Night - Live Radio Broadcast,2,5HRYHQv8eOWxKQq0IBO09R,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,272306,F,major,F major
0.529,0.502,0,-14.792,1,0.036,0.702,2.48e-5,0.982,0.756,93.371,Casey Jones - Live Radio Broadcast,3,29gzp4MKdZARmZoiHuOV3Z,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,371813,C,major,C major
0.475,0.0367,4,-29.789,1,0.127,0.871,0.00201,0.692,0.938,115.068,"Intro, Pt. 2 - Live Radio Broadcast",4,5mOpmq65QuggB2ZDCaj9Oe,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,5,20933,E,major,E major
0.496,0.46,9,-15.22,1,0.0319,0.625,0.00132,0.373,0.813,131.031,Truckin' - Live Radio Broadcast,5,2qydc4nt2zo5EjwN1VAfJg,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,554826,A,major,A major
0.634,0.375,9,-13.857,1,0.0475,0.666,9.08e-6,0.56,0.668,140.156,Ramble On Rose - Live Radio Broadcast,6,3zVehsZb7lKIfttm11fpHx,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,419066,A,major,A major
0.608,0.378,2,-17.616,1,0.0479,0.725,0.00797,0.375,0.904,135.868,Me & Bobby McGee - Live Radio Broadcast,7,1fBoYPBViuhEEZqFOHjakH,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,349600,D,major,D major
0.52,0.176,5,-17.707,1,0.0319,0.813,4.25e-5,0.688,0.357,109.419,Brokedown Palace - Live Radio Broadcast,8,2atXXiKexkOAcHZNwODKat,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,332226,F,major,F major
0.463,0.186,9,-21.209,1,0.0433,0.857,0.00134,0.135,0.493,73.443,"Cryptical Envelopment, Pt. 1 - Live Radio Broadcast",1,0Z5hoprJxzz30dH0HaHrKZ,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,122933,A,major,A major
0.533,0.457,4,-19.434,1,0.0468,0.087,0.772,0.111,0.743,128.583,Drums - Live Radio Broadcast,2,52B4GzzY8kgVUCqqduN2kQ,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,346000,E,major,E major
0.42,0.399,4,-17.661,0,0.033,0.648,0.424,0.113,0.659,103.465,The Other One - Live Radio Broadcast,3,5nbLEOL4kNTHjNyhe2pnqO,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,782586,E,minor,E minor
0.424,0.324,11,-19.347,0,0.0381,0.466,0.0796,0.421,0.725,115.048,"Cryptical Envelopment, Pt. 2 - Live Radio Broadcast",4,5mISVrds8P25TzS2lwOXZG,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,230360,B,minor,B minor
0.457,0.311,2,-18.751,1,0.0342,0.601,0.0434,0.745,0.485,116.87,Wharf Rat - Live Radio Broadcast,5,1VnuVdD2SroM81zXgdZapL,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,595440,D,major,D major
0.417,0.45,4,-18.188,1,0.0542,0.43,0.0258,0.454,0.808,157.221,Sugar Magnolia - Live Radio Broadcast,6,30mxAuhD3v3chOnVoaLBvh,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,416000,E,major,E major
0.524,0.307,7,-21.332,1,0.0442,0.705,0.00144,0.384,0.775,140.298,Uncle John's Band - Live Radio Broadcast,7,1ueqmZKSSsHPqu0KVEsj1q,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,404986,G,major,G major
0.599,0.408,4,-19.294,1,0.0296,0.565,0.682,0.374,0.945,91.596,Not Fade Away - Live Radio Broadcast,8,29fBn12Nn6JbBihbBoV6Vj,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,333386,E,major,E major
0.353,0.382,9,-19.083,1,0.0389,0.682,0.372,0.28,0.83,176.589,Going Down The Road Feeling Bad - Live Radio Broadcast,9,7iJMKeW2F3OER0r3ok78zu,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,442306,A,major,A major
0.344,0.424,9,-19.032,1,0.0672,0.417,0.366,0.752,0.674,185.065,"Not Fade Away, Pt. 2 - Live Radio Broadcast",10,7LPdypVuwIQN3gu5SKRZPY,"Northrop Auditorium, Minneapolis, Oct. 19 1971 (Live Radio Broadcast)",31Inif1iXDtrDi5PZBZMo0,4,144253,A,major,A major
0.474,0.54,7,-13.572,1,0.0458,0.391,0.934,0.44,0.854,90.371,"China Cat Sunflower - Live at Soldier Field, Chicago, IL 7/5/2015",1,3uivTYtlnZekc8q7u4oORT,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,462706,G,major,G major
0.493,0.537,7,-13.462,1,0.0332,0.543,0.442,0.224,0.49,90.29,"I Know You Rider - Live at Soldier Field, Chicago, IL 7/5/2015",2,0TSPE8BQRvzsRz7LSHRNWs,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,456280,G,major,G major
0.524,0.41,7,-14.354,1,0.0607,0.636,0.514,0.705,0.548,121.513,"Estimated Prophet - Live at Soldier Field, Chicago, IL 7/5/2015",3,2NINW7diRDLIkLUsMHlgUR,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,1,931800,G,major,G major
0.372,0.53,0,-12.678,1,0.053,0.483,0.283,0.931,0.737,173.189,"Built to Last - Live at Soldier Field, Chicago, IL 7/5/2015",4,13JsdJBaLQ8s4MRRHQN3jj,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,372266,C,major,C major
0.65,0.572,7,-12.811,1,0.0437,0.432,0.757,0.878,0.723,108.586,"Samson and Delilah - Live at Soldier Field, Chicago, IL 7/5/2015",5,4WwGICw9Tja6BPm2KORpzv,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,494280,G,major,G major
0.567,0.398,6,-16.165,0,0.033,0.73,0.795,0.247,0.522,122.282,"Mountains of the Moon - Live at Soldier Field, Chicago, IL 7/5/2015",6,6PvoTNN1WFb25HSHRN7kXp,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,828386,F#,minor,F# minor
0.555,0.493,11,-13.717,0,0.0376,0.47,0.367,0.653,0.531,87.822,"Throwing Stones - Live at Soldier Field, Chicago, IL 7/5/2015",7,3ONAOvT8B1gQGLpk8ulOsI,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,759013,B,minor,B minor
0.442,0.676,4,-11.748,0,0.0861,0.618,0.258,0.826,0.524,115.295,"Truckin' - Live at Soldier Field, Chicago, IL 7/5/2015",1,6SupnhZqOhHniYz2j2LpVN,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,839906,E,minor,E minor
0.443,0.525,4,-13.497,1,0.0345,0.661,0.789,0.775,0.549,142.087,"Cassidy - Live at Soldier Field, Chicago, IL 07/5/2015",2,7A5wF11gZ25e3vf17dH36f,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,819226,E,major,E major
0.538,0.497,9,-13.13,1,0.0365,0.727,0.307,0.821,0.722,155.112,"Althea - Live at Soldier Field, Chicago, IL 7/5/2015",3,52cdQx1ILfkEgA3BfoVpc5,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,485960,A,major,A major
0.581,0.394,0,-13.578,1,0.0417,0.739,0.267,0.119,0.504,115.345,"Terrapin Station - Live at Soldier Field, Chicago, IL 7/5/2015",4,0daJymSzdmPXF19fpwYyhN,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,884560,C,major,C major
0.408,0.513,2,-18.568,1,0.0511,0.56,0.871,0.108,0.037,119.999,Drums - Live at Soldier Field 7/5/2015,5,42nQqHtAUVkNsFQgtADlzP,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,964426,D,major,D major
0.157,0.0928,7,-23.869,1,0.0387,0.766,0.895,0.196,0.0616,70.846,"Space - Live at Soldier Field, Chicago, IL 7/5/2015",1,3wNrxTML3EJokaOpeaYfkC,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,382106,G,major,G major
0.41,0.385,5,-14.916,1,0.0322,0.669,0.885,0.218,0.513,84.105,"Unbroken Chain - Live at Soldier Field, Chicago, IL 7/5/2015",2,0sucht717nnUh0EG6wBh10,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,723360,F,major,F major
0.443,0.218,7,-16.956,0,0.0348,0.761,0.0513,0.192,0.128,89.523,"Days Between - Live at Soldier Field, Chicago, IL 7/5/2015",3,4px7QxCJ5dlhvdIAZN8Gju,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,839933,G,minor,G minor
0.379,0.547,9,-14.945,1,0.194,0.495,0.228,0.461,0.361,173.058,"Not Fade Away - Live at Soldier Field, Chicago, IL 7/5/2015",4,2oi5U48zIe2ZLBZrLm6cbU,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,830640,A,major,A major
0.459,0.659,11,-12.146,1,0.0638,0.619,0.346,0.206,0.612,147.319,"Touch of Grey - Live at Soldier Field, Chicago, IL 7/5/2015",5,5dqQX2A1VnumKDZuO2xhW2,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,516853,B,major,B major
0.326,0.206,4,-20.03,1,0.0367,0.893,2.17e-4,0.718,0.175,84.094,"Attics of My Life - Live at Soldier Field, Chicago, IL 7/5/2015",6,6ytOy9uimwRdWumHUrQXaL,Fare Thee Well: 7/5/2015 (Live),5e6K3cjKiw3UswUH5ovoui,4,401400,E,major,E major
0.51,0.726,4,-10.925,1,0.0652,0.0202,0.25,0.0459,0.912,132.417,Caution (Do Not Stop on Tracks) - Compilation Edit,1,0vdp10tUNIDYQjhFzbtXrG,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,197200,E,major,E major
0.362,0.532,2,-12.204,1,0.119,0.0766,0.0105,0.734,0.679,170.074,"Cream Puff War - Live at the Fillmore Auditorium, San Francisco, 7/3/66",2,0nP2YR2BFGrH3GOoFmSHTG,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,309573,D,major,D major
0.375,0.676,0,-11.38,1,0.0389,0.167,0.45,0.183,0.721,100.154,"Viola Lee Blues - Live at Shrine Exhibition Hall, Los Angeles, CA 11/10/67",3,77FlXAxqYBFnIL0WknXIXA,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,916613,C,major,C major
0.489,0.165,2,-16.159,1,0.034,0.931,0.674,0.111,0.377,93.984,"Dark Star - Live at Greek Theater, Berkeley, CA 10/20/68",4,0QnSnW4hHNtaerPYgcrMWD,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,631306,D,major,D major
0.46,0.244,4,-15.052,1,0.045,0.894,4.52e-4,0.124,0.603,79.516,"Doin' That Rag - Live at Dream Bowl, Vallejo, CA 2/22/69",5,1xgAsromen3UzVISBfIsJv,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,412493,E,major,E major
0.469,0.611,2,-8.934,1,0.0348,0.744,0.00347,0.306,0.76,122.699,"Dancing in the Street - Live at Winterland, San Francisco,CA 4/15/70; Compilation Edit",6,2W0cqDPTINh1mr7wZjGVKq,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,690906,D,major,D major
0.582,0.416,9,-12.959,1,0.0552,0.82,7.45e-4,0.0526,0.808,177.676,"Ain't It Crazy (The Rub) - Live at Fox Theater, St. Louis, MO 3/18/71",7,1uMnkkqXDtdx04cYraYYZR,30 Trips Around the Sun: The Definitive Live Story (1965-1995),5V0L9Vxiae3BTrFaQ4YDEi,4,282613,A,major,A major
